total_hours,sessions_per_week,avg_focus_score,days_until_exam,subject_difficulty,readiness_score
61.89545639461712,11,4.540258203666671,10,1,84.1848739802777
45.561559806535854,1,2.933238044839332,9,3,42.46287141229833
20.850688324163446,9,1.3425786634962429,55,3,28.337717766807046
110.17136854593342,6,1.9318301072910913,78,4,55.10978042717809
110.86714127683314,2,2.5717605112696016,35,4,47.12426228738041
2.966204844596663,3,2.5656273314263136,78,1,17.13498584731641
108.71191580784627,2,4.635273051206746,65,1,51.9024676949686
35.95586939344176,5,2.0277940463233906,31,3,32.285453775378784
96.00367060557164,13,1.1163504743558974,40,4,58.70598640055494
113.94619402905236,11,2.3785528821851933,79,1,68.0965618529985
60.89279229540379,2,1.5374784555680945,57,4,31.668281155821724
116.58409452477956,10,3.222786035174963,84,4,72.8441119866152
10.699813288039236,7,2.194803605377549,54,4,21.80512277793227
83.77970170295994,14,2.6680074824387505,61,1,75.51933316887312
55.70749204995503,5,1.554405992392807,49,1,50.00698370394014
21.00471648352991,9,1.760746107640771,80,2,31.30805397481655
63.88773240143707,7,4.519786971492513,65,2,61.255621735943386
75.23306440658413,4,1.2957215630326262,78,1,52.305027240663094
71.94874754533856,1,2.4685163577476796,81,3,37.384185359283066
49.175023944241815,7,1.9726467511817631,72,2,54.71585980839098
114.8124433660801,5,3.0921653384594894,36,1,64.58532389807833
76.21670015747725,2,3.1825645063742605,72,1,47.57598087267426
79.93482339726324,13,2.148976940712782,55,4,60.41632109430912
42.71070905151447,11,2.6278151298970225,86,2,47.355159428208026
115.95126318464702,3,1.1360661953841293,35,2,47.25266205065911
69.74577493512844,13,2.7424792510797977,69,2,65.43548504680686
14.013118069241788,13,3.0612653435654176,32,2,39.61260491934833
119.6855244911006,14,4.830545175993741,39,1,78.95719127624359
118.1842512492642,12,4.079872487517161,71,2,78.22438202445996
33.15314068014231,11,2.79655414857786,84,4,28.473244261442566
5.372878318202942,7,2.285008705053413,86,2,30.763684454095674
87.85156555671637,13,4.05473240179891,15,3,73.76001603425492
48.993876671156464,1,4.26565369651799,51,1,43.01759547404668
35.76953893074403,1,1.7255519481251218,18,4,20.940920593884048
5.984437624157148,4,3.3472398905413243,86,4,9.969639007184776
11.350471376641128,4,2.7888669595742055,47,3,24.41645789805379
57.6873748323114,3,1.579635361624692,26,2,50.706799222683664
49.11370082014778,10,4.370508795450532,72,1,58.35855949917278
85.68839406129577,9,2.18965571803134,74,3,51.91950795791199
49.33420214891093,2,4.01838879423117,61,1,53.55797633625727
27.034901189260545,6,4.611194075732582,39,4,41.6847336117589
21.30182931782639,11,3.8837301933676454,82,3,48.29293169717063
72.71133695522822,2,2.497362461400523,70,3,41.43645900562111
85.19468615629732,6,3.1531089581793204,13,1,72.45087836751938
57.868076361206796,6,1.3981191352273878,81,4,43.071663598104465
1.190729501302303,14,2.462802120780294,54,2,29.368053345129276
36.909149312777465,5,3.701600885678228,74,4,46.79332683324856
7.422743273558647,1,1.9997643384742374,15,2,21.31708213766717
119.21658790774833,1,1.1444700818160123,51,1,40.87692392878317
40.20165671285501,1,2.6223848417432256,30,1,39.186031478955044
78.72884864757233,12,4.509793934603904,84,2,64.09870204517674
75.39425555280368,13,4.762122866727861,12,1,84.29217635500802
27.692012592171977,4,3.4438070777451095,47,3,26.865791773575438
116.36556945166421,13,4.991865199231135,84,4,72.05422642113797
111.4486339535089,12,2.112444989697426,56,4,67.84501610626447
52.04695110672489,9,3.7102609030995044,68,1,64.34357113943202
29.66827051145546,9,3.0439076625022254,79,1,43.896395021644594
68.04020265975709,7,2.7102436004827886,19,3,56.94871692344383
36.66019394129045,13,2.000535828596977,41,4,50.514578468288406
75.78049207618787,6,4.485187932890289,65,4,64.51621049823207
2.7649892520951287,8,4.536954980338624,46,2,35.87610010653309
100.09808964865348,14,1.2820912055951843,60,4,60.88798593572143
98.44994651095772,13,3.0147102936842494,7,4,72.2717486597945
1.671808616612254,7,4.442380898863805,78,1,24.559224576531427
80.23562682674161,11,3.838948770102085,43,1,86.04418911677301
88.67451077311989,12,1.1354906408864252,80,4,63.235227418567845
67.41490450476635,2,2.5396550876558024,84,4,45.351428655538584
56.1686593680379,13,2.2892873290810916,43,4,53.33376447500909
5.558559416982667,6,2.135673163673556,89,1,26.04897500241126
80.06281636227298,3,3.8691318877284266,54,4,56.0688345001268
19.42833970506823,7,4.93277363899244,64,3,36.37790564855492
68.16103684576281,7,4.268159114436717,3,2,66.29686547872959
119.16795631781555,6,4.975210106804784,46,1,79.45387283656902
100.4746092562717,10,4.953154357415624,44,2,82.70348461499525
116.50388063673464,1,1.57850357725412,33,2,62.09607956471649
40.71920028007831,4,1.353194360430685,36,2,39.95691492908539
116.56944051443294,14,3.863835616557588,55,4,70.24965459921808
75.58963199921129,12,1.3793304552768353,83,1,57.92747378024349
17.82366383934557,8,4.599866079184763,42,2,53.5577305868476
31.8111965338345,5,1.2650403322436468,55,4,30.73295410661471
29.443099958074576,10,3.7912123396211146,33,2,59.336521644879454
91.76210006357076,4,2.478991492250557,87,2,51.55273468428067
55.037131807915564,4,2.50150065936154,10,3,53.095990460577866
97.60781492207975,4,1.294033107210701,64,3,44.07918835428054
99.24073315070466,14,1.6388350485686685,60,2,74.25362204183277
58.299106088138224,13,3.740690761206189,64,1,63.55706058889015
100.41195479542954,9,3.759406514985206,15,1,75.39089212735749
101.44536939148595,5,4.188555360281569,36,1,77.14540605648583
14.457506382768532,7,4.052759482877979,32,4,29.651727701825354
105.264455943093,11,4.944999425887538,40,3,81.16719067681109
46.988313266068275,7,4.483358143468962,89,2,54.142089153421466
7.631301283924643,9,1.8719932175537384,39,3,33.746715777109046
69.14583854565574,11,3.2087444357389443,27,1,73.95362215315961
39.058614129300736,8,1.339078619194432,13,4,48.29289114453745
70.04234383323936,4,4.870198766941366,17,4,54.252332917877
85.5240743069539,5,1.5314469937100998,80,4,52.97687607908751
8.271742337803031,9,3.511459079775476,24,1,35.37114406681169
31.82744375041076,11,1.29006198535025,8,1,47.685593031385075
80.29880637889606,13,3.318917548492021,24,1,84.03421261716672
4.734934761226942,11,4.646292560550792,59,3,49.55456374327341
82.72435278281331,14,2.674414469535873,83,2,65.71304092798802
115.44842752871105,5,3.654595958016154,60,1,66.59536056909617
109.61039243988547,9,1.8542269659827282,37,3,59.129126856302406
1.7674837127994008,5,1.7241281695040054,84,3,7.489891968120899
5.436395815965819,6,1.9373271678640318,50,3,22.523219516964616
7.960473955173728,12,4.386078127508947,13,2,42.98084190139226
88.87258704790311,5,4.859576493911261,65,3,69.37601941929255
78.08474762126654,4,2.921155279162161,15,3,67.3920175451097
14.68644102247192,10,4.133056795159104,60,2,41.18450057559831
17.785059607358146,1,1.7629991651626078,30,3,27.39864279908508
7.063179209445954,11,2.084379772319532,71,1,29.9423927249803
6.2002671708771935,4,3.724437994577038,49,3,36.702221248320534
84.31541793225838,8,1.9069258580697719,1,2,76.3427226595688
70.81916638669414,5,1.54541518044303,23,1,54.64796439788849
26.663916018272253,2,4.456753450219343,17,1,31.461228845247533
23.642735975809043,2,1.4956321223877866,44,1,25.342393840308265
50.048592570343786,14,3.8078151093143457,52,3,57.53248934038963
62.73690101204159,9,2.1593418495185612,48,3,55.13832584881873
36.81608633383868,11,4.088084051326798,21,1,60.45276174160245
89.41551283628874,5,4.2348345792829765,71,2,66.85475247607141
86.99538982472508,3,3.655947447468063,13,3,65.78367380823566
15.164162775225492,5,3.3377658565625437,51,3,36.64249233921481
105.02977270152157,8,2.633134052892788,14,4,64.53434925087213
85.01428673849576,4,4.733767319039625,14,2,65.32417103673085
115.24219174507681,4,4.486675637078051,74,4,56.91868258199849
81.72081835112031,9,3.760973720366775,81,1,70.97740271673293
79.44784496020345,10,2.7508385856669566,24,3,70.92508897443552
92.21148762941132,12,3.9016625231458053,18,4,67.58821436469665
21.569713990835552,2,4.340987795542006,39,1,36.87194410862814
2.3410640965383966,7,4.458031043378236,87,1,29.252462137160194
94.88170995727829,6,3.304687146162307,80,2,60.38104901517819
11.990418530472189,3,1.6904129169645188,73,1,16.38892895570745
112.04645787443576,11,4.727940071489899,35,1,84.87599022769808
61.08965994548379,11,1.3514280543253823,43,3,55.35416087545732
60.3203370170953,14,3.1939457843836605,77,1,64.6684448002286
78.58003407761431,1,2.9103840753055654,86,2,52.63836051167069
93.76978446916515,8,2.580046680054788,83,3,64.51010201030377
31.581055836010417,3,2.2414535035363174,59,1,34.7921625167767
33.801663398831,6,3.997310054729822,32,3,42.713071807622796
49.94955405938758,2,2.1500807945285105,80,4,29.009707113301715
94.58676506669413,7,4.957458570207452,66,2,73.1023910755587
73.93491400080065,8,4.182541168693868,46,4,66.57562561580033
115.28928826803991,3,2.259510903670999,53,4,43.87675292935811
115.86209148117719,4,3.6310298601048085,85,3,57.70252740109614
23.421322946911324,10,3.649262097768507,6,1,55.91428260569167
79.41515079364815,14,1.634710580775823,18,2,65.14233038337579
95.28989546203253,14,3.2087429566825922,30,4,67.99211953577637
36.99219019989027,4,3.752692128106732,14,3,44.33267583335186
106.56020684553773,4,3.7257835044792835,13,1,66.81201543884382
26.212118228143986,12,3.2601093694272203,48,1,45.54541091041847
105.11904898734335,3,1.0744440654246294,34,4,47.82178027771283
35.53989520271791,10,4.5503548484159015,82,2,49.99672863065095
103.64979091523121,3,3.2246802721990138,5,2,56.40400296307118
26.15814887733259,8,3.58505350816291,39,2,43.66200286657077
68.2697967326298,5,3.8712736483927084,31,1,65.03525553131131
1.5201067295354558,13,2.900873369489716,83,2,24.411015539202367
114.70209702650439,7,4.331464049614011,36,4,68.46488722189287
76.01837570876434,13,2.227818007706481,87,4,60.61221330987683
67.92167283592399,2,3.9331027833359076,14,1,60.70561972456716
108.20470797959356,8,3.288397304201028,6,1,77.07614418084394
95.07619241275383,13,2.9402106723818906,3,2,72.22766859810898
20.064365773069902,6,4.805287131647361,61,2,41.81787039092642
102.11500486372952,2,2.4370550989023902,31,4,57.294216908654064
70.66834668667013,11,4.219914418938174,62,4,66.7812965628544
9.215095598922318,13,4.587309316347786,65,1,36.862412308395264
115.54378089869768,11,4.618693750126947,29,2,79.67471431561296
105.79419840102766,3,1.7653568120053627,15,4,58.1275032199387
85.89238777640406,14,1.5348107284386798,49,3,70.75112595177534
86.70920269222285,7,4.545857392735448,17,1,82.28706520513126
32.03417487741014,4,1.7010824089710121,85,3,28.81689268372281
42.005471564496254,12,1.2639236124648527,51,4,38.3806443597273
115.81888732923066,2,2.470103338562185,5,3,50.97723582326945
119.287491795093,12,1.3493919539257169,49,3,65.41579034908615
112.5106939038327,4,1.983019085311132,56,1,63.140528002752255
39.37823648955056,14,3.952585137869559,36,4,57.51196941954362
32.14743748978918,14,1.0758845859630068,31,4,39.69257203402035
1.2969589784986684,14,2.9778533060047576,4,1,39.255328033750224
96.17176141795379,11,2.4612782526593735,15,3,70.30772313893128
45.298778385475515,9,4.532733961410932,56,3,58.434379099879045
112.90489998956252,8,4.452031525996803,85,4,67.2933331348286
10.518328994942898,10,1.8320152417012046,70,3,24.10298200581558
74.42930618810924,10,2.5779097639284747,80,4,57.87976626037149
56.27266134036326,1,3.3508487858236666,50,3,42.248867599094744
70.97079313059103,9,1.4814590471209188,4,4,63.34266409380518
98.32864131332116,10,4.118364384030176,25,4,79.64763780927295
99.90752289216543,6,2.029861330127703,47,2,57.70311992417702
39.301560910398834,11,3.839200835856222,42,4,50.484106485298184
113.61222014208047,8,1.5544842534699588,27,1,60.659334849326385
57.45636012036704,7,2.200675194686696,82,3,48.87916048071363
13.232726734782915,2,1.21399283235474,19,3,14.186911702491383
52.169112262892504,12,4.078425559122098,16,1,80.37474072132999
9.50267941095982,14,1.7359139904436351,66,4,33.596685421846416
70.45989335360645,12,4.261448013884719,12,1,85.3019969161206
12.665722262109538,6,3.216068076430475,80,4,26.32084176410895
9.970726302606868,10,3.2489527713537085,28,2,44.11809269310874
97.93819544061559,12,2.3481305062070446,23,1,69.74903756362663
25.799300145724217,3,2.4208664565262383,47,2,34.572582351258035
2.87313272288944,3,3.0872612922054423,43,1,26.769352756525716
36.35856674166217,1,1.7499173233276801,25,1,38.28453841488495
104.28959292032997,10,4.650231087514639,74,4,76.97877115554759
13.541823400152731,14,3.5601384957685234,73,2,43.44634631718604
22.25908671944464,2,4.52194873058776,56,2,36.030960900826415
19.926265404809747,8,1.8763792908004615,53,2,34.815091249005015
19.288018048721668,14,4.791104125869884,11,3,52.79918299138545
77.98427705791657,1,2.497053526593646,7,3,51.23392888912638
80.45160225215537,8,1.0396928286523517,1,3,60.776599624806565
41.659210754202675,5,3.2067641844337422,43,2,47.2909754606823
118.38833204663091,1,4.768785355342919,60,2,57.4744111766896
57.79154510226282,2,1.8700162669617857,63,4,29.356409447113634
109.79780210410324,1,4.563669122259612,36,1,71.86816135661763
8.243847169676707,8,2.115201050630558,30,4,26.31709473894629
58.07129320159174,1,1.720548108528825,24,1,36.64500367992605
111.63400234118802,6,4.294690379041648,16,4,74.33355375740982
51.71836790242816,7,4.884295993063287,4,4,59.49257087312294
103.44015076859961,2,2.4598973388102743,11,2,62.38274496217951
44.221150428421936,9,4.439051978357372,64,1,58.327036977180455
54.76575633089955,3,4.114317816540864,47,1,45.11411978055348
101.64130271654253,5,2.8647832209481683,72,3,60.33395885963414
112.48223128875972,4,3.1791023826880953,40,1,60.169857662853346
21.85207404902657,5,3.422357094287161,37,1,43.200749497966214
28.922146709254278,12,1.181836902361538,78,3,31.055632894520688
118.73324680017477,4,3.4774771323677998,65,3,63.25325365118866
68.84113478101067,6,1.9192816821001784,9,2,54.214057739000445
4.241215207521476,5,2.583083328668153,15,2,25.153033456058008
76.72056544181757,2,1.4131046621276013,84,1,46.368283525407854
6.75152463488994,6,3.3053720519263945,5,1,30.370455625334465
24.71103241967502,14,4.119854099726679,17,1,57.20563852495316
44.41924550912894,7,4.598770481110425,81,1,53.980460810046274
60.98331643939515,2,4.990010013924788,20,4,53.34139501430775
49.11302066443228,10,3.581226121089796,1,2,58.047260940096855
76.42718191773979,13,3.0819336575621934,82,4,65.80620919183504
22.708775573204527,6,3.157637845119946,88,1,26.953108026588772
84.68415975422397,4,3.232570913762621,1,2,64.7211194126078
65.14004908194335,3,2.162970883216656,62,1,46.536836433210894
100.48436161822691,3,1.6672292810382912,85,2,46.32374635363092
80.27750168226551,6,3.808257032109146,19,3,72.38151249369629
91.58907755859474,1,1.6443369876684462,21,2,49.671021902682554
106.7707036239359,3,1.5896550659377096,47,2,52.45741984024354
73.34059079136057,11,3.0511413245509793,66,4,63.29904805280674
57.68032697468859,4,1.051616787990063,62,4,33.4291115472347
36.222002432228756,3,3.0929769572362273,33,4,33.9007884553362
90.13761785280055,4,3.7245158052972127,38,3,62.1195970938583
68.70931590777079,7,4.899961861074788,84,3,61.367334941415145
47.379557851610016,9,1.8887567048332028,85,1,51.109669892648654
95.2091299087433,5,4.417681637525579,39,4,70.0989939255943
7.997739532708266,4,1.1799245509820322,16,3,11.229825721568368
89.36192233220038,14,2.55411509094808,52,4,70.86631944754433
62.22787979631285,13,1.0876043037054717,24,4,58.910142032339714
16.87704583263757,8,4.96206046180085,78,1,44.682004659735775
14.786392557862744,13,2.6344325596788156,24,1,46.66707406566744
41.61346041983608,11,1.3258168589376016,17,1,54.94012487310418
51.549434837127166,7,1.5952084285138257,11,4,46.92072923708149
63.872068765131,1,2.745405295852757,73,3,38.50955335821719
51.70726092685614,13,1.7220284793775886,35,1,58.86934920730847
88.46446453146618,10,4.512733639522787,60,3,79.8855630075273
1.1469084277437354,13,3.1895249338777405,69,3,28.826729655274345
83.76574669853471,8,1.8431505358175349,12,1,75.60427230563022
29.785660183074306,4,4.1866334953993505,85,3,37.88165842898047
7.5163669471265,1,2.7564032229972435,82,1,12.813950807350704
101.22704100798113,7,2.7678614212455295,16,3,66.41065931287463
9.962166491398445,1,4.18298883115804,19,2,34.486115573314585
11.725296291912873,7,2.9324043683756402,89,4,26.75404445600978
1.0365419290169031,11,2.9047738542262223,79,1,33.07018570418385
59.26523593781076,3,2.980812035404142,62,4,34.590330830349494
26.949054888016352,1,2.387653281483589,29,4,18.111373750211186
1.0057267434230979,4,1.5526215598101385,6,2,19.079094398343553
8.216407216749356,3,3.4388073286061758,30,2,29.92552471341929
34.17755252393758,10,4.654250223357211,14,4,57.00545124948728
79.47318877281634,4,1.9563815719464608,71,3,45.549350140330176
14.865968927673793,6,2.8183844278188803,20,1,37.71194081317104
29.885173741522774,7,1.4682258358583464,19,4,37.49716986949152
23.31251741529121,10,4.5479510314879565,14,1,54.921141576670365
51.045283295286154,7,3.26701166045121,65,3,47.74905486282041
62.11844505781719,11,4.660399630431451,88,3,68.99437821270617
46.49334478035452,7,2.392155773686156,3,4,54.78230913243943
55.51846518797262,10,3.4224452299465744,15,2,70.40928188381983
11.364215856559142,9,4.175617600530764,66,1,40.525367646559296
57.413511774386414,3,4.627784012594656,84,1,54.94340113898138
5.460827707915491,9,3.7597836424542286,80,4,37.45610051154839
53.13446996806157,7,3.0829814455447715,24,3,59.04409839186846
69.39837323500022,7,2.671269807124497,62,1,56.53176246954402
65.9889883319032,4,4.188671088901495,44,4,60.86207509310705
57.40975830190151,1,4.770360857107646,70,2,47.5909029716483
63.09293993809144,1,2.561613934788773,34,1,54.98415968613938
52.069148041675824,9,4.084946666471399,40,4,62.3367384010412
20.377025353706074,2,2.952637913108887,58,4,17.586598718727192
41.51328261195744,7,3.343748918750027,29,1,57.27912616111639
53.76141732583305,14,2.7085757004399134,45,2,47.62859291340834
27.57021610495583,12,1.671816817469657,82,3,31.70708971275707
55.33742697456695,7,4.418140801206718,48,2,58.88022489681726
69.91771958489927,2,1.0138738369739815,76,4,38.946251306474515
50.32520549153505,14,4.445270384796697,10,4,63.569608718868984
13.419327845782973,12,1.9748467851247433,75,1,32.63376354242125
109.35140518190875,1,2.894659027808753,80,3,48.29545293962367
50.209891379047605,10,3.366040879076007,13,3,61.84442122576863
86.54193003647434,4,1.9402440200401654,86,1,50.266494791148354
19.32079995271206,14,2.5012313681139684,67,4,23.00222220487094
73.6082169839975,5,1.6857325647127532,76,4,53.940850826085175
111.33498466216489,2,4.593288078765477,54,4,57.070999382586336
97.97999813165539,1,4.3487023345579505,70,1,53.59449300407286
23.269327823140753,4,2.768308293755591,23,2,35.20311152404051
11.393509279559375,9,1.5265624635130397,67,2,23.339965064334166
21.57638555587214,7,1.0410441136179815,40,1,29.179082508924107
50.716256886274095,11,4.320573460210377,19,1,61.92901834332848
72.57766140401802,14,2.1044963137925503,68,4,54.38866509524243
78.12867462090654,13,4.842369151424717,20,1,79.60851022207314
6.478020005802138,13,2.9466744680353605,35,3,30.13817862516496
48.09470817660782,7,1.6925942447451763,76,2,40.02059092519308
19.436632734522075,5,3.0849260183464766,70,1,25.216786900406007
1.47892878002981,10,1.215100511794863,12,2,28.346814993543727
104.00343246095738,4,4.722968873125712,15,2,70.54955879045767
41.506018479109564,11,3.84309473266719,24,3,50.35037626326172
110.75644431596162,2,2.742660082806531,24,1,50.45036725533161
47.35615415397363,10,1.920733965336006,3,3,62.780860796274766
35.61233689920877,9,3.44501802569103,60,1,43.93592665188587
62.77280976969986,10,3.631454022419879,61,3,66.12925843635682
57.60639050017228,5,2.2116081808362114,5,1,54.77224417036219
39.39682161318353,7,4.519427075370618,57,1,57.690395709711524
7.5005283632116635,13,2.801387797321314,22,3,32.17770757314508
2.6440417001635463,12,2.459284168870065,50,4,38.26641741314053
6.325514084038817,7,4.577914499067104,47,1,38.81399552446345
76.65298354609227,4,1.8151382181635074,84,1,54.4410846344749
33.911212677459325,1,3.2146921667184434,73,2,27.471599908731832
109.37498297630893,13,3.3310604537741777,46,3,64.45079345326747
51.42883786676309,5,3.4580747186993994,89,1,53.995517232607206
13.774089648981267,5,3.076428734806542,34,1,31.158930442256697
64.57818790562752,12,3.3495447630352295,70,1,57.085999308062746
2.811474107487406,10,4.268437580768456,73,1,40.95847254558453
79.83600012821957,2,4.759933141563305,88,2,60.89403273575025
112.0759601166584,14,4.167585449579198,41,2,78.62345301679855
119.65909177514884,13,3.239347211414359,35,2,66.69832493298068
106.70831312330104,10,4.423603052602063,35,2,82.57679570165196
102.73044830010224,13,2.565560105879998,32,4,72.75195631340333
31.336261356488173,1,1.509504130111404,26,4,25.23888549831434
85.59194414248745,2,1.713494653908116,24,2,50.89936053751678
95.36528441447875,3,2.476646176920792,76,4,42.797396639023546
96.59421800971752,1,4.8989477890300295,53,1,66.893310278992
75.7384892069006,8,4.865177318872584,63,4,65.86667961287363
78.64251967006648,11,2.324906065179854,30,3,77.70741091276602
34.74197691857196,3,3.5457801113950285,65,4,42.372596363331056
60.76631886889914,13,4.33167311251452,38,3,73.16123483971474
40.152258699580685,5,2.653092709515476,33,1,38.1140882267884
55.72916171266413,11,2.4291157204161764,86,4,41.96690285434694
17.806313427071828,10,1.6864501917959025,58,4,34.99930750923776
9.162625358539595,6,1.525621487221855,51,2,15.76476491421449
40.63157238444212,1,2.8459718459663703,13,3,34.27220231355632
85.89686824717992,8,3.421600535002096,23,1,73.30453739235799
106.18678249339024,6,4.7217749667207904,42,4,63.355455731366725
18.348776191247,11,4.263006349828459,64,4,37.24166671528838
30.400930805480854,13,1.7901755541262343,83,3,36.091790238393195
24.46703786327296,1,4.755086444057559,1,2,42.967678805575474
1.6846382164728562,5,2.952249839653888,19,2,23.510845341989715
8.46976762340379,10,4.9050792201318085,70,3,36.479310158521514
19.069370031787802,9,3.1524226342369275,3,1,42.603885870185564
78.37050531512878,5,3.709702076851559,66,1,60.62837847017563
2.724152990814905,1,1.3247783632812973,6,3,4.5552763907086415
80.23622252966638,3,3.5770914638787072,68,3,67.37719652736018
62.31827526933816,11,1.8580794912469143,28,1,63.60343545892271
83.5384265187625,13,3.4375830537289627,38,3,74.34356990503763
60.46040772199149,3,2.9043785790128327,64,2,50.25558648469005
72.76345788396533,12,3.454709506707582,57,1,70.02791716699724
95.92708224499783,3,1.941233592301483,7,1,56.77854525144521
50.97469547358649,10,4.446219618680924,47,2,68.93333646542781
46.912614376009074,10,2.099836441587613,40,3,52.38081589433021
70.03392693200166,7,4.252421517578107,5,4,67.78706200000883
111.66174888220874,5,4.8622283430561755,46,2,74.46487285235726
91.61936985150632,5,3.7478438199473785,87,1,73.1484136213692
102.01896879197645,4,1.9143482348192675,86,3,45.113055988186844
81.96191086607509,7,1.5222933231465596,88,3,57.14650467932459
81.99484096087465,11,3.5992893465998708,60,4,74.2803114067893
108.64633088652704,6,4.02076903850298,18,4,71.35941059827626
51.50807487610632,7,1.9231906195786257,29,3,47.59386994475886
51.18155193246363,7,2.0115850939614854,62,1,50.38158206089972
89.31380148933187,5,3.4822106343795243,9,3,63.90025795427512
37.272763019117825,8,1.5213968266499358,58,1,44.96839410435176
24.054882864340797,8,2.4274206125518267,8,2,38.92194781492726
70.83982877363505,7,2.8258136127829134,73,2,62.359558231393486
33.518232092114296,7,1.2739882990507159,13,2,38.58287686448152
13.258675417428035,14,4.042678552670223,78,3,36.092401885077145
70.86529925250144,14,3.1295388522977907,82,1,79.2559586840579
119.5141723704087,3,4.66493533325286,43,2,71.25595119665067
104.54345189195497,14,3.882861806628801,86,1,78.65875030098768
78.92702300034163,4,2.7886278270870344,64,1,56.711653135247715
42.73528938156773,2,3.972304539130704,38,1,47.96690627675251
3.43693687380352,13,3.182784302132461,76,2,35.760613916005326
56.07354250093096,6,3.907763775754625,37,2,49.958544309784735
118.12709403547836,3,2.4996393520359916,37,4,52.0942518430922
39.29383212192545,2,4.786228081546298,79,3,38.95754942102067
28.9235724470659,2,1.3614789940499126,78,4,19.726673819846965
39.978660016050675,14,1.442442245220119,84,2,47.722467166603536
66.62453548077144,13,1.8790050575362693,24,4,63.64316804729757
82.60223908474747,8,4.2742010047777645,58,2,79.36562579972401
119.61065747545608,8,4.935943954577576,36,1,88.97911190775238
99.50857881249203,9,1.065625714907795,88,4,56.30635385635277
92.3648168530232,14,1.0020399560637743,1,4,57.727346547248914
28.99291501650694,10,2.839090173033042,48,4,38.25405588024056
4.349050444463834,6,1.3800110472917226,63,3,24.765630688965135
71.45034037801373,5,2.3091745742835488,89,1,52.16454720612482
48.51377069785368,14,4.985594127597891,13,2,71.51231006485277
15.106371500102144,1,3.770172552824148,77,1,27.43130353634746
52.73545542255871,14,4.8217433831746455,54,4,55.95948680108749
42.647147686403535,3,1.3172098990135455,2,1,36.80950615847726
55.370989438824374,5,1.9883515392128461,3,4,45.5594201658534
10.049875052791808,5,4.399645740368552,32,2,37.53058216334634
21.409668934648888,3,1.0212100437313842,64,3,19.317657110218793
88.75317975601783,7,3.255767078577948,38,4,53.70706981888276
34.240391205110534,11,2.4157047801775278,57,4,41.68104808644548
37.14761445611571,5,2.019203297908254,39,3,45.31470329765092
97.5183748902706,2,2.8919350666085353,58,1,54.05529456277692
93.12309074924607,10,4.508047835771414,16,1,83.4336556412668
110.67209257037291,1,3.8609718284845433,11,1,67.62794624982017
119.63239582643496,8,3.3712471837572364,48,2,65.03285754086194
26.996255364803787,6,3.0094619556908406,75,2,35.59732389819955
68.81918054531863,6,1.219055110103302,15,1,53.53902868667484
12.291811853470882,4,1.2543521698631461,22,3,16.47317192917862
65.66813206977253,13,2.183146169974079,32,2,60.64486427165376
71.07165885167791,7,1.549474618299611,67,3,57.41294051358423
19.556283006613313,11,4.158257252603855,68,1,56.091329934147055
62.489531719454405,7,1.0039674578785083,10,1,60.95956303811555
80.91180674987405,1,4.110118259908925,17,4,55.88910786298185
50.538070146451155,9,1.980592079589805,22,1,55.74295072186561
116.25455014983505,7,4.665861224930158,5,3,81.37656593240973
117.95350222489725,12,2.3328508923664204,23,3,74.91317202015769
110.2214193971062,2,2.6534535837757787,9,2,65.34282484291194
61.325655172135484,2,3.5003782342455456,52,4,50.8100280787624
48.6481637279944,5,1.0927496063462003,64,2,34.01475899201343
84.44735507060308,10,4.044082416861787,73,1,81.35541973085074
110.2131855875494,4,2.0594096007299214,4,3,54.63406120483307
76.88765944251891,6,3.7429749293219343,65,2,59.74724640397037
94.31173877440476,1,3.785742146195827,44,4,50.69348701873185
80.76639987359952,5,1.0362523927465777,59,2,50.6062319509558
11.922466286842937,4,4.219954235904488,25,4,32.894320805007645
65.39968578643455,8,1.658463576157752,67,4,51.15366913905425
7.918493395958137,5,1.5923939992048206,27,3,22.140818703576993
107.1668178495879,8,2.8842699109805627,29,1,75.50462533767727
56.87076564064576,2,1.6377656464808497,5,1,53.86933208270828
18.921432537883536,1,4.968788612513734,89,1,32.25553696970003
67.07826790471526,9,3.9576515575918463,68,1,59.702481423027
79.27775553806417,6,4.2944129328615706,63,3,58.64721123740267
56.56435920059863,4,3.656575028965469,9,3,45.87984711312852
12.511221091954683,3,4.550320194358271,15,3,32.569245981966574
102.07997896596902,10,2.6533690565952615,20,2,71.79397128619969
96.9624870607769,1,4.100100222517973,21,1,58.74185196781992
28.893772993124557,8,1.3609652706696687,11,3,34.76184546449058
38.5609371368778,12,1.4325278893575004,36,4,40.05688735794675
91.87418743559394,8,2.444305802175145,27,1,80.86770687287802
81.44418575208697,12,1.8866567530919736,61,2,60.83084364770339
12.21314258396325,1,2.2531229175562455,55,2,20.306248636487847
29.45453736381815,4,4.471691634340456,17,2,45.48297872599046
93.70633955349442,11,1.460866245000208,66,3,64.2756355266176
29.69530510749047,8,2.1828956198066987,56,3,40.60714630063772
82.39346254162888,8,1.480856836110183,2,2,61.45974302650915
20.402952381036034,1,4.237012910602619,52,4,26.661529311918404
108.1543916570099,13,3.9005385063267264,85,2,67.1161564969033
80.75370079147814,14,3.738353590612335,9,4,72.39389972275009
27.907640998038723,5,2.710798058954875,50,4,35.13632363654049
10.880849591995604,9,2.2809201638740872,12,4,25.804107763652567
